url,clicks,impressions,ctr,position
https://sweetsworld.com.au/uncategorized/walkersassortedtoffees150g/,1,14,0.0714,22.5
https://sweetsworld.com.au/uncategorized/warheads-sour-taffy-2in1/,1,7,0.1429,13.6
https://sweetsworld.com.au/uncategorized/zaini-cocomelon-surprise-egg/,1,14,0.0714,3.0
https://sweetsworld.com.au/wholesale/bounce-cacao-mint-ball-42g/,1,2,0.5000,3.5
https://sweetsworld.com.au/accessories/authentic-manchester-united-jersey-cristiano-ronaldo-no-7/,0,2,0.0000,14.0
https://sweetsworld.com.au/accessories/dickypacifier/,0,8,0.0000,13.9
https://sweetsworld.com.au/accessories/hello-kitty-colour-hair-spray-stencil-kit/,0,4,0.0000,7.2
https://sweetsworld.com.au/accessories/ice-pack/,0,1,0.0000,11.0
https://sweetsworld.com.au/accessories/manchester-united-jersey-cristiano-ronaldo-no-7/,0,23,0.0000,8.3
https://sweetsworld.com.au/accessories/myfirstdolly-blonde33cm/,0,2,0.0000,7.0
https://sweetsworld.com.au/accessories/nerds-character-keychain-pink/,0,8,0.0000,4.1
https://sweetsworld.com.au/accessories/wild-about-nerds-keychain/,0,2,0.0000,1.0
https://sweetsworld.com.au/accessories/williesippingcolouredstraws10pieces/,0,1,0.0000,10.0
https://sweetsworld.com.au/assortedjellybeans200g/,0,1,0.0000,10.0
https://sweetsworld.com.au/best-sour-lollies-australia/,0,130,0.0000,12.5
https://sweetsworld.com.au/brand/darrell-lea/,0,1,0.0000,13.0
https://sweetsworld.com.au/brand/hersheys/,0,1,0.0000,67.0
https://sweetsworld.com.au/brand/nestle/,0,5,0.0000,61.0
https://sweetsworld.com.au/brand/peeps/,0,1,0.0000,7.0
https://sweetsworld.com.au/brand/rjs-licorice/,0,1,0.0000,11.0
https://sweetsworld.com.au/brand/sweetsworld/,0,5,0.0000,6.6
https://sweetsworld.com.au/british-lollies/laroshell-brandy-cherry-choc-150g/,0,1,0.0000,11.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/0a4735cc-4950-11e7-fc9e-c50c3d8aed66/,0,1,0.0000,1.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/170gtwistwrapirishwhiskeydkmk/,0,1,0.0000,3.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/55glipstickgiftbox/,0,2,0.0000,22.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/70gsmartphonegiftboxmk/?add-to-cart=143,0,1,0.0000,8.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/balance-belgian-chocolate-assorted-collection/,0,2,0.0000,6.5
https://sweetsworld.com.au/british-lollies/uk-chocolate/baur-foiled-hollow-chocolate-bee/,0,2,0.0000,2.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/butlers-milk-chocolate-flake-truffles/,0,12,0.0000,4.3
https://sweetsworld.com.au/british-lollies/uk-chocolate/cadbury-giant-buttons/,0,1,0.0000,1.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/cadburywispabar36g/,0,3,0.0000,1.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/cbsaltedcarameltoffeestin150g/,0,1,0.0000,23.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/cherry-liqueur-1kg/,0,34,0.0000,8.5
https://sweetsworld.com.au/british-lollies/uk-chocolate/daim-28g/,0,1,0.0000,14.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/doctor-gift-set-milk-chocolate/,0,9,0.0000,5.8
https://sweetsworld.com.au/british-lollies/uk-chocolate/dolfin-advent-calendar-tree-gift-squares-asst-108g/,0,1,0.0000,11.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/eskalmintcremes150g/,0,7,0.0000,9.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/kinder-surprise-bunny/,0,190,0.0000,4.7
https://sweetsworld.com.au/british-lollies/uk-chocolate/moofreedairyfreewhitechocstrawberryhammyhamster85g/,0,1,0.0000,5.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/nestle-little-rolo-tubes-100g/,0,16,0.0000,30.6
https://sweetsworld.com.au/british-lollies/uk-chocolate/nestle-milkybar-buttons-tubes/,0,30,0.0000,6.2
https://sweetsworld.com.au/british-lollies/uk-chocolate/smarties-giant-tube/,0,25,0.0000,23.0
https://sweetsworld.com.au/british-lollies/uk-chocolate/summerdownmdmintcollection200g/,0,2,0.0000,4.5
https://sweetsworld.com.au/british-lollies/uk-chocolate/weibler-milk-chocolate-smartphone-40g/,0,3,0.0000,26.7
https://sweetsworld.com.au/british-lollies/uk-chocolate/weibler-milk-chocolate-smartphone-40g/?add-to-cart=1255,0,1,0.0000,2.0
https://sweetsworld.com.au/british-lollies/uk-sweets/,0,33,0.0000,51.2
https://sweetsworld.com.au/british-lollies/uk-sweets/blueraspberrybonbon120g/,0,2,0.0000,75.5
https://sweetsworld.com.au/british-lollies/uk-sweets/bubblegumbonbons120g/,0,3,0.0000,38.3
https://sweetsworld.com.au/british-lollies/uk-sweets/candylandsherbetfountain/,0,7,0.0000,12.3
https://sweetsworld.com.au/british-lollies/uk-sweets/candypouch/,0,1,0.0000,7.0
https://sweetsworld.com.au/british-lollies/uk-sweets/dustedjellybabies150g/,0,5,0.0000,50.2
https://sweetsworld.com.au/british-lollies/uk-sweets/friedegg100g/,0,1,0.0000,46.0
https://sweetsworld.com.au/british-lollies/uk-sweets/greenapplebonbon120g/,0,1,0.0000,12.0
https://sweetsworld.com.au/british-lollies/uk-sweets/happybirthdaymints45g/,0,1,0.0000,12.0
https://sweetsworld.com.au/british-lollies/uk-sweets/haribohappycherries140g/,0,1,0.0000,12.0
https://sweetsworld.com.au/british-lollies/uk-sweets/haribotwinsnakes142g/,0,2,0.0000,9.5
https://sweetsworld.com.au/british-lollies/uk-sweets/lovehearts39g/,0,1,0.0000,50.0
https://sweetsworld.com.au/british-lollies/uk-sweets/maxilinliquoriceandblackcurrantflyers75g/,0,3,0.0000,7.0
https://sweetsworld.com.au/british-lollies/uk-sweets/maxilinliquoriceflyers75g/,0,3,0.0000,10.7
https://sweetsworld.com.au/british-lollies/uk-sweets/maynardsbassettsjuicychews165g/,0,4,0.0000,24.8
https://sweetsworld.com.au/british-lollies/uk-sweets/megasourbubblegum100g/,0,1,0.0000,8.0
https://sweetsworld.com.au/british-lollies/uk-sweets/millionsironbrewflavour40g/,0,3,0.0000,8.7
https://sweetsworld.com.au/british-lollies/uk-sweets/nestleorangesmartiestube130g/,0,19,0.0000,9.8
https://sweetsworld.com.au/british-lollies/uk-sweets/rowntreejellytots150g/,0,5,0.0000,11.2
https://sweetsworld.com.au/british-lollies/uk-sweets/strawberrybonbon120g/,0,1,0.0000,1.0
https://sweetsworld.com.au/british-lollies/uk-sweets/toffeebonbon120g/,0,4,0.0000,42.5
https://sweetsworld.com.au/british-lollies/uk-sweets/walkers-liquorice-toffees/,0,5,0.0000,28.0
https://sweetsworld.com.au/british-lollies/uk-sweets/walkersliquoricetoffee100g/,0,2,0.0000,36.5
https://sweetsworld.com.au/british-lollies/uk-sweets/walkerssaltedcarameltoffees150g/,0,5,0.0000,17.0
https://sweetsworld.com.au/british-lollies/uk-sweets/watermelonbonbons120g/,0,10,0.0000,20.9
https://sweetsworld.com.au/candle/,0,3,0.0000,47.3
https://sweetsworld.com.au/candle/balticambermusktriplescentedcandle/,0,2,0.0000,9.0
https://sweetsworld.com.au/candle/beenlightenedtropicalcoconuttriplescentedcandle/,0,4,0.0000,17.2
https://sweetsworld.com.au/candle/chupa-chups-lime-and-lemon-scented-candle/,0,12,0.0000,19.8
https://sweetsworld.com.au/candle/chupa-chups-lime-lemon-tealights-candle/,0,4,0.0000,9.2
https://sweetsworld.com.au/candle/japanese-honeysuckle-candle-400g/,0,2,0.0000,9.0
https://sweetsworld.com.au/candle/jellybellyblueberrycandle/,0,2,0.0000,9.0
https://sweetsworld.com.au/candle/lavendermintcandle400g/,0,1,0.0000,53.0
https://sweetsworld.com.au/candle/passionfruitpawpawtriplescentedcandle/,0,1,0.0000,3.0
https://sweetsworld.com.au/candy-guides/are-jolly-ranchers-halal/,0,7,0.0000,3.4
https://sweetsworld.com.au/candy-guides/are-nerds-vegan/,0,299,0.0000,5.5
https://sweetsworld.com.au/candy-guides/best-candy-australia-2026/,0,4,0.0000,5.5
https://sweetsworld.com.au/candy-guides/best-candy-for-kids-australia/,0,8,0.0000,6.1
https://sweetsworld.com.au/candy-guides/best-candy-for-movie-night/,0,1,0.0000,5.0
https://sweetsworld.com.au/candy-guides/best-lollies-for-party-bags/,0,8,0.0000,7.2
https://sweetsworld.com.au/candy-guides/brain-licker-2/,0,131,0.0000,7.4
https://sweetsworld.com.au/candy-guides/brain-licker/,0,1,0.0000,10.0
https://sweetsworld.com.au/candy-guides/cadbury-caramilk/,0,7,0.0000,48.0
https://sweetsworld.com.au/candy-guides/candy-australia-guide-2026/,0,1,0.0000,1.0
https://sweetsworld.com.au/candy-guides/chili-gummy-bears/,0,1,0.0000,11.0
https://sweetsworld.com.au/candy-guides/flamin-hot-cheetos-a-firework-of-flavor/,0,1,0.0000,7.0
https://sweetsworld.com.au/candy-guides/jelly-sticks-a-sweet-and-healthy-snack-that-everyone-will-love/,0,151,0.0000,7.0
https://sweetsworld.com.au/candy-guides/nerds-gummy-clusters/,0,121,0.0000,6.6
https://sweetsworld.com.au/candy-guides/overeating-takis/,0,673,0.0000,5.3
https://sweetsworld.com.au/candy-guides/popular-nerds-flavours/,0,55,0.0000,4.7
https://sweetsworld.com.au/candy-guides/the-history-and-controversy-of-candy-corn/,0,63,0.0000,39.5
https://sweetsworld.com.au/candy-guides/uk-sweets/,0,95,0.0000,45.4
https://sweetsworld.com.au/candy-guides/what-is-the-name-of-the-spicy-chocolate/,0,35,0.0000,4.3
https://sweetsworld.com.au/candy/,0,42,0.0000,1.1
https://sweetsworld.com.au/candy/10-pcs-fizzy-ufos/,0,1,0.0000,1.0
https://sweetsworld.com.au/candy/10-pcs-fizzy-ufos/?add-to-cart=428,0,1,0.0000,9.0
https://sweetsworld.com.au/candy/10-pcs-sherbet-lollipops/,0,2,0.0000,28.0
https://sweetsworld.com.au/candy/10-pcs-sherbet-lollipops/?add-to-cart=187,0,1,0.0000,9.0
https://sweetsworld.com.au/candy/10-pcs-sherbet-lollipops/?add-to-cart=307,0,1,0.0000,69.0
https://sweetsworld.com.au/candy/12g-candy-bracelet/?add-to-cart=428,0,1,0.0000,41.0
https://sweetsworld.com.au/candy/38000019210/,0,4,0.0000,12.0
https://sweetsworld.com.au/candy/38000019210/?add-to-cart=12601,0,1,0.0000,68.0
https://sweetsworld.com.au/candy/38000019210/?add-to-cart=12721,0,2,0.0000,54.5
https://sweetsworld.com.au/candy/38000019210/?add-to-cart=418,0,1,0.0000,33.0
https://sweetsworld.com.au/candy/4d-gummy-blocks-100g/,0,3,0.0000,7.3
https://sweetsworld.com.au/candy/4d-gummy-blocks-100g/?add-to-cart=12766,0,1,0.0000,5.0
https://sweetsworld.com.au/candy/4d-gummy-blocks-100g/?add-to-cart=13370,0,9,0.0000,8.7
https://sweetsworld.com.au/candy/4d-gummy-seafish-100g/,0,2,0.0000,4.5
https://sweetsworld.com.au/candy/4d-gummy-seafish-100g/?add-to-cart=12598,0,1,0.0000,7.0
https://sweetsworld.com.au/candy/50-shades-of-grey-triple-scented-candle-420g/,0,7,0.0000,19.9
https://sweetsworld.com.au/candy/6008949/,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/6081935/?add-to-cart=12622,0,1,0.0000,11.0
https://sweetsworld.com.au/candy/6097196/,0,2,0.0000,29.0
https://sweetsworld.com.au/candy/6099732/,0,2,0.0000,8.5
https://sweetsworld.com.au/candy/6105471/,0,11,0.0000,6.5
https://sweetsworld.com.au/candy/6105488/,0,1,0.0000,5.0
https://sweetsworld.com.au/candy/6117689/?add-to-cart=14206,0,2,0.0000,48.0
https://sweetsworld.com.au/candy/6128722/,0,6,0.0000,10.0
https://sweetsworld.com.au/candy/6128722/?add-to-cart=11733,0,1,0.0000,65.0
https://sweetsworld.com.au/candy/6128722/?add-to-cart=13546,0,1,0.0000,12.0
https://sweetsworld.com.au/candy/adorable-little-sea-otter-plush-toy-36cm/,0,1,0.0000,11.0
https://sweetsworld.com.au/candy/adult-candy-cuffs-45g/,0,11,0.0000,3.6
https://sweetsworld.com.au/candy/adult-gummy-kama-sutra-120g/,0,5,0.0000,2.8
https://sweetsworld.com.au/candy/adult-gummy-kama-sutra-120g/?add-to-cart=12641,0,1,0.0000,4.0
https://sweetsworld.com.au/candy/adult-sexy-jelly-men-120g/?utm_source=pricepond.com.au&utm_medium=pricepond.com.au&utm_campaign=pricepond_cpc&utm_content=ADULT+Sexy+Jelly+Men+120g&add-to-cart=12598,0,1,0.0000,5.0
https://sweetsworld.com.au/candy/adult-sexy-jelly-men-120g/?utm_source=pricepond.com.au&utm_medium=pricepond.com.au&utm_campaign=pricepond_cpc&utm_content=ADULT+Sexy+Jelly+Men+120g&add-to-cart=12766,0,2,0.0000,7.5
https://sweetsworld.com.au/candy/ait-gummy-dino-longneck100g/,0,4,0.0000,7.8
https://sweetsworld.com.au/candy/ait-mega-poop-600g/,0,2,0.0000,5.0
https://sweetsworld.com.au/candy/ait-mint-balls-red-white-500g-gluten-free/,0,1,0.0000,7.0
https://sweetsworld.com.au/candy/ait-super-fish-gummy-150g/,0,2,0.0000,9.0
https://sweetsworld.com.au/candy/alice-plush-toy-cute-puppy-doll/,0,2,0.0000,2.5
https://sweetsworld.com.au/candy/allens-chew-mix-150g/?add-to-cart=187,0,1,0.0000,10.0
https://sweetsworld.com.au/candy/allens-kool-mints-140g/,0,18,0.0000,12.2
https://sweetsworld.com.au/candy/allens-kool-mints-140g/?add-to-cart=12721,0,1,0.0000,35.0
https://sweetsworld.com.au/candy/allens-kool-mints-140g/?add-to-cart=418,0,2,0.0000,36.0
https://sweetsworld.com.au/candy/allens-peaches-cream-170g/,0,14,0.0000,17.9
https://sweetsworld.com.au/candy/allenschicos13kg/,0,4,0.0000,9.5
https://sweetsworld.com.au/candy/allenschicos13kg/?add-to-cart=12641,0,1,0.0000,81.0
https://sweetsworld.com.au/candy/allenschicos13kg/?add-to-cart=428,0,1,0.0000,47.0
https://sweetsworld.com.au/candy/allensfreckles1kg/,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/allensjaffas1kg/,0,11,0.0000,41.9
https://sweetsworld.com.au/candy/allenskillerpythons1kg/,0,2,0.0000,42.5
https://sweetsworld.com.au/candy/allenskillerpythons1kg/?add-to-cart=12836,0,1,0.0000,52.0
https://sweetsworld.com.au/candy/allenskillerpythons1kg/?add-to-cart=307,0,1,0.0000,71.0
https://sweetsworld.com.au/candy/allensminties1kg/,0,6,0.0000,17.0
https://sweetsworld.com.au/candy/allensminties1kg/?add-to-cart=143,0,2,0.0000,57.0
https://sweetsworld.com.au/candy/allensminties1kg/?add-to-cart=187,0,1,0.0000,67.0
https://sweetsworld.com.au/candy/allensminties1kg/?add-to-cart=527,0,1,0.0000,68.0
https://sweetsworld.com.au/candy/allenspineapples130g/,0,2,0.0000,6.0
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/,0,8,0.0000,43.8
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=12641,0,1,0.0000,61.0
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=13346,0,1,0.0000,82.0
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=13352,0,3,0.0000,76.7
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=13362,0,1,0.0000,72.0
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=143,0,3,0.0000,71.7
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=307,0,1,0.0000,70.0
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=527,0,1,0.0000,90.0
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=689,0,2,0.0000,73.5
https://sweetsworld.com.au/candy/allensredfrogsalive13kg/?add-to-cart=859,0,1,0.0000,82.0
https://sweetsworld.com.au/candy/allensredskins800gbag/,0,1,0.0000,10.0
https://sweetsworld.com.au/candy/allenssnakealive13kg/?add-to-cart=12766,0,1,0.0000,76.0
https://sweetsworld.com.au/candy/allenssnakesalive/,0,2,0.0000,1.5
https://sweetsworld.com.au/candy/allenssnakesalive/?add-to-cart=1249,0,2,0.0000,76.5
https://sweetsworld.com.au/candy/allenssnakesalive/?add-to-cart=12721,0,6,0.0000,56.2
https://sweetsworld.com.au/candy/allenssnakesalive/?add-to-cart=13352,0,1,0.0000,85.0
https://sweetsworld.com.au/candy/allenssnakesalive/?add-to-cart=418,0,1,0.0000,55.0
https://sweetsworld.com.au/candy/allenssnakesalive/?add-to-cart=423,0,1,0.0000,83.0
https://sweetsworld.com.au/candy/allensstrawberriesandcream13kg/?add-to-cart=12641,0,1,0.0000,59.0
https://sweetsworld.com.au/candy/altoids-winter-green-34g/?add-to-cart=307,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/,0,47,0.0000,12.0
https://sweetsworld.com.au/candy/american-candy/34000544028/,0,1,0.0000,6.0
https://sweetsworld.com.au/candy/american-candy/888109110109/?add-to-cart=15433,0,2,0.0000,50.5
https://sweetsworld.com.au/candy/american-candy/abba-zabba-57g/,0,4,0.0000,14.8
https://sweetsworld.com.au/candy/american-candy/airheadsxtremescandy57g/?add-to-cart=12624,0,1,0.0000,20.0
https://sweetsworld.com.au/candy/american-candy/airheadsxtremescandy57g/?add-to-cart=183,0,2,0.0000,49.0
https://sweetsworld.com.au/candy/american-candy/almondroca35g/,0,1,0.0000,29.0
https://sweetsworld.com.au/candy/american-candy/altoidscuriouslystrongmintspeppermint50g/,0,18,0.0000,7.7
https://sweetsworld.com.au/candy/american-candy/altoidscuriouslystrongmintspeppermint50g/?add-to-cart=12725,0,2,0.0000,16.5
https://sweetsworld.com.au/candy/american-candy/altoidscuriouslystrongmintspeppermint50g/?add-to-cart=13359,0,1,0.0000,40.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/,0,1,0.0000,100.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/100-grand-42-5g/,0,5,0.0000,16.4
https://sweetsworld.com.au/candy/american-candy/american-chocolate/40000017448/,0,1,0.0000,9.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/flipz-birthday-cake/,0,3,0.0000,29.3
https://sweetsworld.com.au/candy/american-candy/american-chocolate/flipz-caramel-sea-salt-pretzels-140g/,0,1,0.0000,17.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/harry-potter-chocolate-frog-15g/?add-to-cart=13552,0,1,0.0000,73.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheykissesstrawberryicecreamcone255g/?add-to-cart=14277,0,2,0.0000,10.5
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-cookies-n-cream-drops-59g/,0,1,0.0000,9.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-cookies-n-creme-cookie-bites/,0,2,0.0000,33.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-cookies-n-creme-rounds/,0,3,0.0000,10.7
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=1241,0,1,0.0000,57.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=12601,0,1,0.0000,44.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=12766,0,2,0.0000,89.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=14206,0,1,0.0000,53.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=14277,0,5,0.0000,56.8
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=143,0,1,0.0000,44.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheys-kisses-bag-137g/?add-to-cart=187,0,1,0.0000,71.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheyscookiesncreme43g/,0,7,0.0000,13.3
https://sweetsworld.com.au/candy/american-candy/american-chocolate/hersheysmilk43/,0,13,0.0000,20.3
https://sweetsworld.com.au/candy/american-candy/american-chocolate/junior-mints-10g/,0,1,0.0000,1.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/kitkatduosmintdarkchocolate85g/,0,1,0.0000,5.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/lolliland-choco-rocks/,0,6,0.0000,11.7
https://sweetsworld.com.au/candy/american-candy/american-chocolate/milkduds/,0,8,0.0000,22.4
https://sweetsworld.com.au/candy/american-candy/american-chocolate/mms-mint-medium-pouch-160g/,0,206,0.0000,8.1
https://sweetsworld.com.au/candy/american-candy/american-chocolate/mmscrispy383g/,0,13,0.0000,15.4
https://sweetsworld.com.au/candy/american-candy/american-chocolate/paydaybar52g/,0,4,0.0000,15.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-4-peanut-butter-lovers-79g/,0,8,0.0000,28.4
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-dipped-pretzels-120g/,0,4,0.0000,36.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-kitkat-party-bag-945g/,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-peanut-butter-white-chocolate/,0,17,0.0000,13.4
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-potato-chips-big-cup/?add-to-cart=12641,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-potato-chips-big-cup/?add-to-cart=13384,0,2,0.0000,73.5
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-sticks-15-oz/?add-to-cart=12598,0,2,0.0000,59.5
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reeses-thins-peanut-butter-cups-dark-chocolate-208g/,0,8,0.0000,12.9
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reesesminiaturecups1kg/,0,1,0.0000,11.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/reesesminiaturecups297g/,0,1,0.0000,2.0
https://sweetsworld.com.au/candy/american-candy/american-chocolate/snickerspeanutbuttercaramelbar397/,0,2,0.0000,8.5
https://sweetsworld.com.au/candy/american-candy/american-chocolate/yowie-chocolate/?add-to-cart=418,0,1,0.0000,17.0
https://sweetsworld.com.au/candy/american-candy/bigleaguechewsourapplebubblegum60g/,0,2,0.0000,10.0
https://sweetsworld.com.au/candy/american-candy/brachsconversationheart198g/,0,2,0.0000,9.0
https://sweetsworld.com.au/candy/american-candy/candycorn150g/,0,2,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/extralonglastingflavoursmoothmint48g/,0,3,0.0000,5.0
https://sweetsworld.com.au/candy/american-candy/ferrarajujyfruitschewycandy/,0,1,0.0000,7.0
https://sweetsworld.com.au/candy/american-candy/haribofrogs142g/,0,1,0.0000,11.0
https://sweetsworld.com.au/candy/american-candy/hotlix-scorpin-sucker-31g/,0,2,0.0000,3.5
https://sweetsworld.com.au/candy/american-candy/ice-breakers-duo-fruit-cool-watermelon/,0,1,0.0000,11.0
https://sweetsworld.com.au/candy/american-candy/icebreakersduofruitcoolraspberrymints/?add-to-cart=14277,0,1,0.0000,10.0
https://sweetsworld.com.au/candy/american-candy/jbcandycorn3oz/,0,1,0.0000,12.0
https://sweetsworld.com.au/candy/american-candy/jelly-belly-bean-boozled/?add-to-cart=1251,0,1,0.0000,9.0
https://sweetsworld.com.au/candy/american-candy/jelly-belly-chewy-sours-lemon-orange-60g/,0,2,0.0000,20.0
https://sweetsworld.com.au/candy/american-candy/jelly-belly-fruit-mix-box/,0,1,0.0000,12.0
https://sweetsworld.com.au/candy/american-candy/jelly-belly-gourmet-jelly-bean/,0,13,0.0000,14.5
https://sweetsworld.com.au/candy/american-candy/jellybellydonutshoppe70g/,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/jellybellylollipop/,0,3,0.0000,19.7
https://sweetsworld.com.au/candy/american-candy/jolly-rancher-bubble-gum/,0,2,0.0000,24.0
https://sweetsworld.com.au/candy/american-candy/jolly-rancher-hard-candy-396g/,0,2,0.0000,86.0
https://sweetsworld.com.au/candy/american-candy/jolly-rancher-hard-candy/,0,5,0.0000,7.0
https://sweetsworld.com.au/candy/american-candy/jolly-rancher-lollypop/?add-to-cart=12721,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/jolly-rancher-original-flavors-hard-candy-1kg/,0,28,0.0000,10.3
https://sweetsworld.com.au/candy/american-candy/jolly-rancher-sour-surge/,0,13,0.0000,2.9
https://sweetsworld.com.au/candy/american-candy/jollyrancherhardcandy226kg/,0,4,0.0000,10.0
https://sweetsworld.com.au/candy/american-candy/jollyrancherlollypop17g/,0,1,0.0000,8.0
https://sweetsworld.com.au/candy/american-candy/jollyrancherlollypop17g/?add-to-cart=506,0,2,0.0000,66.5
